,repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,group,add_lib_in_repo_name,rem_lib_in_repo_name
0,3drepo/3drepo.io,a3d2ce578b65d9d1810f411aab21e789ebb73b59,2018-12-03 11:27:07,html-webpack-plugin,gulp,"Issue 1183: Migration - Teamspaces (#1224)

* ISSUE #1183 - Create basic structure for teamspaces route and add tree list component

* ISSUE #1183 - Expand list item on click

* ISSUE #1183 - Add styles to default tree item

* ISSUE #1183 - Handle tree level indentation

* ISSUE #1183 - Add model template

* ISSUE #1183 - Add model/federation timestamp

* ISSUE #1183 - Handle treeListItem state and disabling shadow

* ISSUE #1183 - Add basic model menu

* ISSUE #1183 - Handle actions for different types

* ISSUE #1183 - Add main dropdown menu in teamspace view

* ISSUE #1183 - Add teamspace actions

* ISSUE #1183 - Add TooltipButton component

* ISSUE #1183 - Add federations and models row actions

* ISSUE #1183 - Handle row menu in different way

* ISSUE #1183 - Show row menu on model/federation hover

* ISSUE #1183 - Change events to handling hover

* ISSUE #1183 - Add bsic structure for project dialog

* ISSUE #1183 - Add styling to project dialog

* ISSUE #1183 - Add projects module

* ISSUE #1183 - Set flat structure for teamspace store

* ISSUE #1183 - Add event argument to CellSelect onChange handler && Refactor the code

* ISSUE #1183 - Add confirm dialog && handle removing project

* ISSUE #1183 - Refactor dialogs

* ISSUE #1183 - Show notification on project actions success

* ISSUE #1183 - Handle setting disable state for tree list items

* ISSUE #1183 - Move teamspace item to new component

* ISSUE #1183 - Handle models actions directly in model item

* ISSUE #1183 - Move teamspaces logic to new teamspaces module

* ISSUE #1183 - Fix project loading on user management view

* ISSUE #1183 - Satisfy linter

* ISSUE #1183 - Create and open Model dialog component on model/federation click, Set initialValues by type

* ISSUE #1183 - Models api integration via Redux

* ISSUE #1183 - Prepare Federation dialog structure

* ISSUE #1183 Federation submodels tables

* ISSUE #1183 - Selecting models fix

* ISSUE #1183 - Open modals with selected teamspace & project

* ISSUE #1183 - Set initial models data

* ISSUE #1183 - Add model settings container with all fields

* ISSUE #1183 - Fetch model data on settings view

* ISSUE #1183 - Fix tree title width

* ISSUE #1183 - Model settings form fields fetching and updating

* ISSUE #1183 - Rewrite federation tables in create model modal

* ISSUE #1183 - Send proper payload on save model form

* ISSUE #1183 - Create revisions dialog

* ISSUE #1183 - Create delete model/federation dialog

* ISSUE #1183 - Download model

* ISSUE #1183 - Upload model file

* ISSUE #1183 - Create upload model file dialog

* ISSUE #1183 - Yarn build errors fix

* ISSUE #1183 - Teamspaces design & logic amendments

* ISSUE #1183 - Add model settings scroll, remove old ng components

* ISSUE #1183 - Pull requests comments amendmends

* ISSUE #1183 - Fix creating, editing and removing models

* ISSUE #1183 - Pull request amendmends

* ISSUE #1183 - Link model name on list && Render custom title on settings panel

* ISSUE #1183 - Edit federation fixes

* ISSUE #1183 - Remove unecessary style files

* ISSUE #1183 - Delare panel title as string or JSX element, remove render title function

* ISSUE #1183 - Set global Chip styles, Pass title (JSX) to panel props

* ISSUE #1183 - Model/Federation dialog issues

* ISSUE #1183 - Add underline to hovered link

* ISSUE #1183 - Revisions dialog, permissions issues

* ISSUE #1183 - Add hover state to models and federations

* ISSUE #1183 - Change background for opened tabs

* ISSUE #1183 - Add @material-ui\/icons and set new icons to teamspace rows

* ISSUE #1183 - Add Chips component

* ISSUE #1183 - Settings logic fix

* ISSUE #1183 - Back button on settings issue

* ISSUE #1183 - Revisions issues

* ISSUE #1183 - TSLint fixes

* ISSUE #1183 - Part of Pull request issues

* ISSUE #1183 - Model errors handling fixes, editing issue

* ISSUE #1183 - Refactor model dialogs code

* ISSUE #1183 - Refactor modelSettings

* ISSUE #1183 - Remove marginTop for the first selects on dialog && add scroll to federation dialog content

* ISSUE #1183 - Change teamspace icon

* ISSUE #1183 - Fix adding new project

* ISSUE #1183 - Set snackbars for federations

* Issue 1186: Migration - Dashboard (#1225)

* ISSUE #1186 - Add userInfo component and render list items

* ISSUE #1186 - Show user avatar

* ISSUE #1186 - Refactor UserInfo component

* ISSUE #1186 - Add basic angular routing

* ISSUE #1186 - Add routes in UserManagement route && handle UiView size

* ISSUE #1186 - Handle user management tabs navigation

* ISSUE #1186 - Add basic structure for top menu

* ISSUE #1186 - Add top menu icon and position

* ISSUE #1186 - Move user menu to new component

* ISSUE #1186 - Handle custom logo

* ISSUE #1186 - Add styles to user menu

* ISSUE #1186 - Bind actions to user menu

* ISSUE #1186 - Fix user management view for non-admin users

* ISSUE #1186 - Handle user managment tabs using routes

* ISSUE #1186 - Handle user login/logout

* ISSUE #1186 - Handle singup page

* ISSUE #1186 - Check user session on state change

* ISSUE #1186 - Handle static pages

* ISSUE #1186 - Fix some linter issues

* ISSUE #1186 - Show viewer with panels

* ISSUE #1186 - Fix basic issues on viewer view

* ISSUE #1186 - Show menu only for logged users

* ISSUE #1186 - Fix user management tabs

* ISSUE #1186 - Fix setting current user on permissions list

* ISSUE #1186 - Push history state with query params

* ISSUE #1186 - Add teamspaces and billing

* ISSUE #1186 - Satisfy linter

* ISSUE #1186 - Open viewer route in proper way

* ISSUE #1186 - Fix overflow on dashboard view

* ISSUE #1186 - Fix shadow on dashboard\'s panels

* ISSUE #1186 - Disable auto-logout for login page

* ISSUE #1186 - Fix loading dialog for billing

* ISSUE #1186 - Fix updating user

* ISSUE #1186 - Adjust dashboard arrangement to current resolution

* ISSUE #1186 - Fix copy about assigned licences

* ISSUE #1186 - Fix url to passwordForgot view

* ISSUE #1186 - Refactor dashbord routes

* ISSUE #1186 - Fix avatar component

* ISSUE #1186 - Fix issues after rebase

* ISSUE #1186 - Satisfy linter

* ISSUE #1186 - Unify methods syntax

* ISSUE #1186 - Remove comment

* ISSUE #1186 - Add routes for issues and risks

* ISSUE #1186 - Change routes urls on backend side

* ISSUE #1186 - Satisfy linter

* ISSUE #1186 - Remove cookies template

* ISSUE #1186 - Handle loggedIn state

* ISSUE #1186 - Redirect after login to initial URL

* ISSUE #1186 - Add loading state for dashboard routes

* ISSUE #1186 - Fixes after rebase

* ISSUE #1183 - Change spacing of dialog title

* ISSUE #1183 - Change spacing of dialog title

* ISSUE #1183 - Move issueId and riskId from route to query param

* ISSUE #1183 - Update model success issue

* ISSUE #1183 - Upload model form validation

* ISSUE #1183 - Updating data issues

* ISSUE #1183 - Add revisionName validation

* ISSUE #1183 - Add upload loader, Settings fetching issue

* ISSUE #1183 - Change model item date format

* ISSUE #1183 - Revisions dialog redesign

* ISSUE #1183 - Add support for JSX syntax to tslint config

* ISSUE #1183 - Back to active teamspace fix

* ISSUE #1183 - Add linter for styled components

* ISSUE #1183 - Change quotemark rule

* ISSUE #1183 - Add missing semicolon

* ISSUE #1183 - Update travis config

* ISSUE #1183 - Update statuses logic

* ISSUE #1183 - Delete model issue, build errors

* ISSUE #1183 - Fix lint errors

* ISSUE #1183 more linter fixes

* ISSUE #1183 - Fix infinite redirecting on auto-logout

* ISSUE #1183 - Fix pull request bugs

* ISSUE #1183 - Fix pull request bugs

* ISSUE #1183 - Fix $stateParams on registerVerify view

* ISSUE #1183 - Satisfy linter

* ISSUE #1183 - Remove redirecting from signup to login

* ISSUE #1183 - Pass url params to passwordChange view properly

* ISSUE #1183 - Fix uncontrolled redirecting while using two tabs

* ISSUE #1183 - Redirect to teamspaces if session is active

* ISSUE #1183 - Handle expired session

* ISSUE #1183 - Change copy; Change place of revisions dialog cancel button

* ISSUE #1183 - Fix auth interceptor

* ISSUE #1183 - Fix timestamps after edit issue

* ISSUE #1183 - Disable adding the same topic type in model settings

* ISSUE #1183 - Fix creating new teamspace items buttons

* ISSUE #1183 - Add model name to upload messages

* ISSUE #1183 - Hide timestamp when actions menu is opened

* ISSUE #1183 - Fix lint errors

* Issue 1233: Migration - Login (#1243)

* ISSUE #1233 - Add basic structure for login route

* ISSUE #1233 - Add styles to login form

* ISSUE #1233 - Rename teamspace module to currentUser

* ISSUE #1233 - Move login footer to new component

* ISSUE #1233 - Handle button actions

* ISSUE #1233 - Handle login button

* ISSUE #1233 - Add PrivateRoute and create basic user session using Redux

* ISSUE #1233 - Handle logout using Redux

* ISSUE #1233 - Fix redirection after login

* ISSUE #1233 - Add logo component

* ISSUE #1233 - Handle showing dialog if sessions is expired

* ISSUE #1233 - Refactor auth service

* ISSUE #1233 - Migrate newTermsDialog

* ISSUE #1233 - Remove auth events from HomeComponent

* ISSUE #1233 - Handle user notice on login page

* ISSUE #1233 - Fix changing page from registration to login

* ISSUE #1233 - Add passwordForgot component

* ISSUE #1233 - Move index.html processing from Gulp to Webpack

* ISSUE #1233 - Move creating service worker to Webpack

* ISSUE #1233 - Clean up gulpfile

* ISSUE #1233 - Handle custom css, pugs and livereload using Webpack

* ISSUE #1233 - Add typedoc config

* ISSUE #1233 - Handle change password request

* ISSUE #1233 - Add submit button component

* ISSUE #1233 - Fix redirecting to protected route after login

* ISSUE #1233 - Add postcss support

* ISSUE #1233 - Set webpack stats config

* ISSUE #1233 - Handle auto-logout

* ISSUE #1233 - Call history.push using  to force angular state change

* ISSUE #1233 - Fix typedocs command

* ISSUE #1233 - Refactor webpack config

* ISSUE #1233 - Satisfy linters

* ISSUE #1233 - Clean dist before re-compile

* ISSUE #1233 - Clean code

* ISSUE #1233 - Remove unnecessary import

* ISSUE #1233 - Refactor webpack config

* ISSUE #1233 - Fix issues after rebase

* ISSUE #1183 - Fix redirecting for static pages

* ISSUE #1183 - Get timestamp from modelData object

* ISSUE #1183 - Change status color

* ISSUE #1183 return updated settings to front end

* ISSUE #1183 - Set last project & teamspace in local storage after going to viewer

* ISSUE #1183 - Get timestamps from backend response

* ISSUE_1183 - Remove unnecessary trailing comma

* ISSUE #1183 - Fix linter errors

* ISSUE #1183 - Fix revisions path

* ISSUE #1183 - Remove redirecting on viewer

* ISSUE #1183 - Fix loading font awesome

* ISSUE #1183 - Fix temp script to load custom css

* ISSUE #1183 - Fix loading svg icons

* ISSUE #1183 - Refactor notifications component and notifications module

* ISSUE #1183 - Satisfy linter

* ISSUE #1183 - Remove unused import

* ISSUE #1183 - Fix routing

* ISSUE #1183 - Fix getting model list

* ISSUE #1183 - Satisfy linter

* ISSUE #1183 - Add redirecting for unknown urls and fix persmissions issue",gulp html-webpack-plugin,"
* ISSUE #1233 - Move index.html processing from Gulp to Webpack",6,Building&Web Framework,Building,False,False
1,3drepo/3drepo.io,a3d2ce578b65d9d1810f411aab21e789ebb73b59,2018-12-03 11:27:07,html-webpack-plugin,gulp-concat,"Issue 1183: Migration - Teamspaces (#1224)

* ISSUE #1183 - Create basic structure for teamspaces route and add tree list component

* ISSUE #1183 - Expand list item on click

* ISSUE #1183 - Add styles to default tree item

* ISSUE #1183 - Handle tree level indentation

* ISSUE #1183 - Add model template

* ISSUE #1183 - Add model/federation timestamp

* ISSUE #1183 - Handle treeListItem state and disabling shadow

* ISSUE #1183 - Add basic model menu

* ISSUE #1183 - Handle actions for different types

* ISSUE #1183 - Add main dropdown menu in teamspace view

* ISSUE #1183 - Add teamspace actions

* ISSUE #1183 - Add TooltipButton component

* ISSUE #1183 - Add federations and models row actions

* ISSUE #1183 - Handle row menu in different way

* ISSUE #1183 - Show row menu on model/federation hover

* ISSUE #1183 - Change events to handling hover

* ISSUE #1183 - Add bsic structure for project dialog

* ISSUE #1183 - Add styling to project dialog

* ISSUE #1183 - Add projects module

* ISSUE #1183 - Set flat structure for teamspace store

* ISSUE #1183 - Add event argument to CellSelect onChange handler && Refactor the code

* ISSUE #1183 - Add confirm dialog && handle removing project

* ISSUE #1183 - Refactor dialogs

* ISSUE #1183 - Show notification on project actions success

* ISSUE #1183 - Handle setting disable state for tree list items

* ISSUE #1183 - Move teamspace item to new component

* ISSUE #1183 - Handle models actions directly in model item

* ISSUE #1183 - Move teamspaces logic to new teamspaces module

* ISSUE #1183 - Fix project loading on user management view

* ISSUE #1183 - Satisfy linter

* ISSUE #1183 - Create and open Model dialog component on model/federation click, Set initialValues by type

* ISSUE #1183 - Models api integration via Redux

* ISSUE #1183 - Prepare Federation dialog structure

* ISSUE #1183 Federation submodels tables

* ISSUE #1183 - Selecting models fix

* ISSUE #1183 - Open modals with selected teamspace & project

* ISSUE #1183 - Set initial models data

* ISSUE #1183 - Add model settings container with all fields

* ISSUE #1183 - Fetch model data on settings view

* ISSUE #1183 - Fix tree title width

* ISSUE #1183 - Model settings form fields fetching and updating

* ISSUE #1183 - Rewrite federation tables in create model modal

* ISSUE #1183 - Send proper payload on save model form

* ISSUE #1183 - Create revisions dialog

* ISSUE #1183 - Create delete model/federation dialog

* ISSUE #1183 - Download model

* ISSUE #1183 - Upload model file

* ISSUE #1183 - Create upload model file dialog

* ISSUE #1183 - Yarn build errors fix

* ISSUE #1183 - Teamspaces design & logic amendments

* ISSUE #1183 - Add model settings scroll, remove old ng components

* ISSUE #1183 - Pull requests comments amendmends

* ISSUE #1183 - Fix creating, editing and removing models

* ISSUE #1183 - Pull request amendmends

* ISSUE #1183 - Link model name on list && Render custom title on settings panel

* ISSUE #1183 - Edit federation fixes

* ISSUE #1183 - Remove unecessary style files

* ISSUE #1183 - Delare panel title as string or JSX element, remove render title function

* ISSUE #1183 - Set global Chip styles, Pass title (JSX) to panel props

* ISSUE #1183 - Model/Federation dialog issues

* ISSUE #1183 - Add underline to hovered link

* ISSUE #1183 - Revisions dialog, permissions issues

* ISSUE #1183 - Add hover state to models and federations

* ISSUE #1183 - Change background for opened tabs

* ISSUE #1183 - Add @material-ui\/icons and set new icons to teamspace rows

* ISSUE #1183 - Add Chips component

* ISSUE #1183 - Settings logic fix

* ISSUE #1183 - Back button on settings issue

* ISSUE #1183 - Revisions issues

* ISSUE #1183 - TSLint fixes

* ISSUE #1183 - Part of Pull request issues

* ISSUE #1183 - Model errors handling fixes, editing issue

* ISSUE #1183 - Refactor model dialogs code

* ISSUE #1183 - Refactor modelSettings

* ISSUE #1183 - Remove marginTop for the first selects on dialog && add scroll to federation dialog content

* ISSUE #1183 - Change teamspace icon

* ISSUE #1183 - Fix adding new project

* ISSUE #1183 - Set snackbars for federations

* Issue 1186: Migration - Dashboard (#1225)

* ISSUE #1186 - Add userInfo component and render list items

* ISSUE #1186 - Show user avatar

* ISSUE #1186 - Refactor UserInfo component

* ISSUE #1186 - Add basic angular routing

* ISSUE #1186 - Add routes in UserManagement route && handle UiView size

* ISSUE #1186 - Handle user management tabs navigation

* ISSUE #1186 - Add basic structure for top menu

* ISSUE #1186 - Add top menu icon and position

* ISSUE #1186 - Move user menu to new component

* ISSUE #1186 - Handle custom logo

* ISSUE #1186 - Add styles to user menu

* ISSUE #1186 - Bind actions to user menu

* ISSUE #1186 - Fix user management view for non-admin users

* ISSUE #1186 - Handle user managment tabs using routes

* ISSUE #1186 - Handle user login/logout

* ISSUE #1186 - Handle singup page

* ISSUE #1186 - Check user session on state change

* ISSUE #1186 - Handle static pages

* ISSUE #1186 - Fix some linter issues

* ISSUE #1186 - Show viewer with panels

* ISSUE #1186 - Fix basic issues on viewer view

* ISSUE #1186 - Show menu only for logged users

* ISSUE #1186 - Fix user management tabs

* ISSUE #1186 - Fix setting current user on permissions list

* ISSUE #1186 - Push history state with query params

* ISSUE #1186 - Add teamspaces and billing

* ISSUE #1186 - Satisfy linter

* ISSUE #1186 - Open viewer route in proper way

* ISSUE #1186 - Fix overflow on dashboard view

* ISSUE #1186 - Fix shadow on dashboard\'s panels

* ISSUE #1186 - Disable auto-logout for login page

* ISSUE #1186 - Fix loading dialog for billing

* ISSUE #1186 - Fix updating user

* ISSUE #1186 - Adjust dashboard arrangement to current resolution

* ISSUE #1186 - Fix copy about assigned licences

* ISSUE #1186 - Fix url to passwordForgot view

* ISSUE #1186 - Refactor dashbord routes

* ISSUE #1186 - Fix avatar component

* ISSUE #1186 - Fix issues after rebase

* ISSUE #1186 - Satisfy linter

* ISSUE #1186 - Unify methods syntax

* ISSUE #1186 - Remove comment

* ISSUE #1186 - Add routes for issues and risks

* ISSUE #1186 - Change routes urls on backend side

* ISSUE #1186 - Satisfy linter

* ISSUE #1186 - Remove cookies template

* ISSUE #1186 - Handle loggedIn state

* ISSUE #1186 - Redirect after login to initial URL

* ISSUE #1186 - Add loading state for dashboard routes

* ISSUE #1186 - Fixes after rebase

* ISSUE #1183 - Change spacing of dialog title

* ISSUE #1183 - Change spacing of dialog title

* ISSUE #1183 - Move issueId and riskId from route to query param

* ISSUE #1183 - Update model success issue

* ISSUE #1183 - Upload model form validation

* ISSUE #1183 - Updating data issues

* ISSUE #1183 - Add revisionName validation

* ISSUE #1183 - Add upload loader, Settings fetching issue

* ISSUE #1183 - Change model item date format

* ISSUE #1183 - Revisions dialog redesign

* ISSUE #1183 - Add support for JSX syntax to tslint config

* ISSUE #1183 - Back to active teamspace fix

* ISSUE #1183 - Add linter for styled components

* ISSUE #1183 - Change quotemark rule

* ISSUE #1183 - Add missing semicolon

* ISSUE #1183 - Update travis config

* ISSUE #1183 - Update statuses logic

* ISSUE #1183 - Delete model issue, build errors

* ISSUE #1183 - Fix lint errors

* ISSUE #1183 more linter fixes

* ISSUE #1183 - Fix infinite redirecting on auto-logout

* ISSUE #1183 - Fix pull request bugs

* ISSUE #1183 - Fix pull request bugs

* ISSUE #1183 - Fix $stateParams on registerVerify view

* ISSUE #1183 - Satisfy linter

* ISSUE #1183 - Remove redirecting from signup to login

* ISSUE #1183 - Pass url params to passwordChange view properly

* ISSUE #1183 - Fix uncontrolled redirecting while using two tabs

* ISSUE #1183 - Redirect to teamspaces if session is active

* ISSUE #1183 - Handle expired session

* ISSUE #1183 - Change copy; Change place of revisions dialog cancel button

* ISSUE #1183 - Fix auth interceptor

* ISSUE #1183 - Fix timestamps after edit issue

* ISSUE #1183 - Disable adding the same topic type in model settings

* ISSUE #1183 - Fix creating new teamspace items buttons

* ISSUE #1183 - Add model name to upload messages

* ISSUE #1183 - Hide timestamp when actions menu is opened

* ISSUE #1183 - Fix lint errors

* Issue 1233: Migration - Login (#1243)

* ISSUE #1233 - Add basic structure for login route

* ISSUE #1233 - Add styles to login form

* ISSUE #1233 - Rename teamspace module to currentUser

* ISSUE #1233 - Move login footer to new component

* ISSUE #1233 - Handle button actions

* ISSUE #1233 - Handle login button

* ISSUE #1233 - Add PrivateRoute and create basic user session using Redux

* ISSUE #1233 - Handle logout using Redux

* ISSUE #1233 - Fix redirection after login

* ISSUE #1233 - Add logo component

* ISSUE #1233 - Handle showing dialog if sessions is expired

* ISSUE #1233 - Refactor auth service

* ISSUE #1233 - Migrate newTermsDialog

* ISSUE #1233 - Remove auth events from HomeComponent

* ISSUE #1233 - Handle user notice on login page

* ISSUE #1233 - Fix changing page from registration to login

* ISSUE #1233 - Add passwordForgot component

* ISSUE #1233 - Move index.html processing from Gulp to Webpack

* ISSUE #1233 - Move creating service worker to Webpack

* ISSUE #1233 - Clean up gulpfile

* ISSUE #1233 - Handle custom css, pugs and livereload using Webpack

* ISSUE #1233 - Add typedoc config

* ISSUE #1233 - Handle change password request

* ISSUE #1233 - Add submit button component

* ISSUE #1233 - Fix redirecting to protected route after login

* ISSUE #1233 - Add postcss support

* ISSUE #1233 - Set webpack stats config

* ISSUE #1233 - Handle auto-logout

* ISSUE #1233 - Call history.push using  to force angular state change

* ISSUE #1233 - Fix typedocs command

* ISSUE #1233 - Refactor webpack config

* ISSUE #1233 - Satisfy linters

* ISSUE #1233 - Clean dist before re-compile

* ISSUE #1233 - Clean code

* ISSUE #1233 - Remove unnecessary import

* ISSUE #1233 - Refactor webpack config

* ISSUE #1233 - Fix issues after rebase

* ISSUE #1183 - Fix redirecting for static pages

* ISSUE #1183 - Get timestamp from modelData object

* ISSUE #1183 - Change status color

* ISSUE #1183 return updated settings to front end

* ISSUE #1183 - Set last project & teamspace in local storage after going to viewer

* ISSUE #1183 - Get timestamps from backend response

* ISSUE_1183 - Remove unnecessary trailing comma

* ISSUE #1183 - Fix linter errors

* ISSUE #1183 - Fix revisions path

* ISSUE #1183 - Remove redirecting on viewer

* ISSUE #1183 - Fix loading font awesome

* ISSUE #1183 - Fix temp script to load custom css

* ISSUE #1183 - Fix loading svg icons

* ISSUE #1183 - Refactor notifications component and notifications module

* ISSUE #1183 - Satisfy linter

* ISSUE #1183 - Remove unused import

* ISSUE #1183 - Fix routing

* ISSUE #1183 - Fix getting model list

* ISSUE #1183 - Satisfy linter

* ISSUE #1183 - Add redirecting for unknown urls and fix persmissions issue",gulp-concat html-webpack-plugin,"
* ISSUE #1233 - Move index.html processing from Gulp to Webpack",3,Building&Web Framework,Building,False,False
