system_name,from_package_name,total_duration,out_of_date_duration,ratio,avg_total_duration,avg_out_of_date_duration,avg_ratio
NPM,better-ajv-errors,14208,3702,0.26055743243243243243,1776.0000000000000000,462.7500000000000000,0.26055743243243243243
NPM,jquery,3692,937,0.25379198266522210184,615.3333333333333333,156.1666666666666667,0.25379198266522210191
NPM,collect-all,6937,14,0.00201816347124117053,2312.3333333333333333,4.6666666666666667,0.00201816347124117055
NPM,jsonfile-updater,206,110,0.53398058252427184466,206.0000000000000000,110.0000000000000000,0.53398058252427184466
NPM,grunt-webfont,56971,39959,0.70139193624826666199,3560.6875000000000000,2497.4375000000000000,0.70139193624826666199
NPM,gatsby-plugin-newrelic,1455,0,0.00000000000000000000,1455.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,fetch-mock-jest,1725,97,0.05623188405797101449,1725.0000000000000000,97.0000000000000000,0.05623188405797101449
NPM,ember-in-viewport,14924,3168,0.21227552934870008041,1658.2222222222222222,352.0000000000000000,0.21227552934870008041
NPM,eslint-cli,9714,4318,0.44451307391393864525,3238.0000000000000000,1439.3333333333333333,0.44451307391393864524
NPM,extra-marked,14472,3945,0.27259535655058043118,2067.4285714285714286,563.5714285714285714,0.27259535655058043116
NPM,express-fingerprint,15975,563,0.03524256651017214397,1996.8750000000000000,70.3750000000000000,0.03524256651017214397
NPM,ember-cli-coffeescript,41490,22606,0.54485418173053747891,2766.0000000000000000,1507.0666666666666667,0.54485418173053747892
NPM,elm-test,48170,31163,0.64693792817106082624,2293.8095238095238095,1483.9523809523809524,0.64693792817106082626
NPM,@swimlane/ngx-charts,30586,11989,0.39197672137579284640,1699.2222222222222222,666.0555555555555556,0.39197672137579284643
NPM,@ionic/pwa-elements,832,606,0.72836538461538461538,277.3333333333333333,202.0000000000000000,0.72836538461538461547
NPM,jsx-loader,7594,2780,0.36607848301290492494,2531.3333333333333333,926.6666666666666667,0.36607848301290492496
NPM,grunt-processhtml,10324,2803,0.27150329329717163890,2581.0000000000000000,700.7500000000000000,0.27150329329717163890
NPM,cryptlib,3299,3116,0.94452864504395271294,1099.6666666666666667,1038.6666666666666667,0.94452864504395271294
NPM,entcore,65734,39555,0.60174339002647031977,1825.9444444444444444,1098.7500000000000000,0.60174339002647031979
NPM,grunt-connect-proxy,8095,7679,0.94861025324274243360,4047.5000000000000000,3839.5000000000000000,0.94861025324274243360
NPM,conic-gradient,2419,0,0.00000000000000000000,2419.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,ember-cli-bourbon,11687,6355,0.54376657824933687003,1947.8333333333333333,1059.1666666666666667,0.54376657824933687005
NPM,@skyux/datetime,2328,619,0.26589347079037800687,776.0000000000000000,206.3333333333333333,0.26589347079037800683
NPM,jquery-sparkline,270,0,0.00000000000000000000,270.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,@arkane-network/arkane-connect,11754,5044,0.42913050876297430662,1679.1428571428571429,720.5714285714285714,0.42913050876297430659
NPM,lambda-local,13806,2843,0.20592496016224829784,1380.6000000000000000,284.3000000000000000,0.20592496016224829784
NPM,http-basic,14657,3024,0.20631780036842464352,2442.8333333333333333,504.0000000000000000,0.20631780036842464352
NPM,applicationinsights,18786,2675,0.14239327158522303843,626.2000000000000000,89.1666666666666667,0.14239327158522303849
NPM,@tinymce/tinymce-angular,3488,684,0.19610091743119266055,697.6000000000000000,136.8000000000000000,0.19610091743119266055
NPM,jvectormap-next,2838,0,0.00000000000000000000,2838.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,@briebug/jest-schematic,9607,6664,0.69366087228062870823,1921.4000000000000000,1332.8000000000000000,0.69366087228062870823
NPM,@vvo/tzdb,675,166,0.24592592592592592593,337.5000000000000000,83.0000000000000000,0.24592592592592592593
NPM,decompress-tarbz2,19965,7812,0.39128474830954169797,1247.8125000000000000,488.2500000000000000,0.39128474830954169797
NPM,@lourenci/react-kanban,1941,239,0.12313240597630087584,1941.0000000000000000,239.0000000000000000,0.12313240597630087584
NPM,iso-639-3,520,26,0.05000000000000000000,520.0000000000000000,26.0000000000000000,0.05000000000000000000
NPM,database-js-mysql,4703,0,0.00000000000000000000,2351.5000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,graceful-process,4723,387,0.08193944526783823841,2361.5000000000000000,193.5000000000000000,0.08193944526783823841
NPM,gulp-plugin-prettier,10724,4536,0.42297650130548302872,1340.5000000000000000,567.0000000000000000,0.42297650130548302872
NPM,emoji-flags,6820,6439,0.94413489736070381232,3410.0000000000000000,3219.5000000000000000,0.94413489736070381232
NPM,ember-cli-pubnub,10024,5682,0.56683958499600957702,2506.0000000000000000,1420.5000000000000000,0.56683958499600957702
NPM,@hpcc-js/wasm,1202,70,0.05823627287853577371,400.6666666666666667,23.3333333333333333,0.05823627287853577362
NPM,joi-to-json-schema,188,188,1.00000000000000000000,62.6666666666666667,62.6666666666666667,1.00000000000000000000
NPM,check-more-types,96,96,1.00000000000000000000,96.0000000000000000,96.0000000000000000,1.00000000000000000000
NPM,escalate,5886,5061,0.85983690112130479103,2943.0000000000000000,2530.5000000000000000,0.85983690112130479103
NPM,can-observable-array,11344,0,0.000000000000000000000000,1134.4000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,jsonld-vocab,4096,1385,0.33813476562500000000,1365.3333333333333333,461.6666666666666667,0.33813476562500000003
NPM,etcher-sdk,52452,10382,0.19793334858537329368,1344.9230769230769231,266.2051282051282051,0.19793334858537329365
NPM,generator-kittn,36826,11271,0.30606093520881985554,2832.7692307692307692,867.0000000000000000,0.30606093520881985554
NPM,grunt-lintspaces,7285,668,0.09169526424159231297,1821.2500000000000000,167.0000000000000000,0.09169526424159231297
NPM,graphql-s2s,10304,2290,0.22224378881987577640,2060.8000000000000000,458.0000000000000000,0.22224378881987577640
NPM,browserify-incremental,14834,6211,0.41870028313334232169,2119.1428571428571429,887.2857142857142857,0.41870028313334232168
NPM,global-mercator,150,0,0.00000000000000000000,30.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,clarify,4334,217,0.05006922011998154130,4334.0000000000000000,217.0000000000000000,0.05006922011998154130
NPM,cg_model,28551,27637,0.96798711078421071066,2595.5454545454545455,2512.4545454545454545,0.96798711078421071062
NPM,bufferedstream,11083,3281,0.29603897861589822250,1108.3000000000000000,328.1000000000000000,0.29603897861589822250
NPM,jexcel,2432,610,0.25082236842105263158,1216.0000000000000000,305.0000000000000000,0.25082236842105263158
NPM,internal-slot,5231,0,0.00000000000000000000,871.8333333333333333,0.00000000000000000000,0.00000000000000000000
NPM,azurite,47438,13882,0.29263459673679328808,1482.4375000000000000,433.8125000000000000,0.29263459673679328808
NPM,clarifai,9764,5226,0.53523146251536255633,1394.8571428571428571,746.5714285714285714,0.53523146251536255633
NPM,ebsco-widget,82806,61640,0.74439050310363983286,2179.1052631578947368,1622.1052631578947368,0.74439050310363983286
NPM,angular-web-storage,5902,174,0.02948153168417485598,421.5714285714285714,12.4285714285714286,0.02948153168417485605
NPM,angular-svg-round-progressbar,4762,202,0.04241915161696766065,595.2500000000000000,25.2500000000000000,0.04241915161696766065
NPM,ajv,11364,244,0.02147131291798662443,1136.4000000000000000,24.4000000000000000,0.02147131291798662443
NPM,jsdoc-vuejs,4190,37,0.00883054892601431981,598.5714285714285714,5.2857142857142857,0.00883054892601431979
NPM,gulp-javascript-obfuscator,7824,3581,0.45769427402862985685,1564.8000000000000000,716.2000000000000000,0.45769427402862985685
NPM,frappe-datatable,6970,0,0.00000000000000000000,1742.5000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,asyncplify,3294,2559,0.77686703096539162113,3294.0000000000000000,2559.0000000000000000,0.77686703096539162113
NPM,@googlemaps/js-api-loader,1336,0,0.00000000000000000000,1336.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,@antv/component,14331,3916,0.27325378549996511060,1102.3846153846153846,301.2307692307692308,0.27325378549996511063
NPM,darvin-testing-framework,12158,7346,0.60421121895048527718,2431.6000000000000000,1469.2000000000000000,0.60421121895048527718
NPM,base-npm-prompt,20919,13047,0.62369138104115875520,2614.8750000000000000,1630.8750000000000000,0.62369138104115875520
NPM,babel-preset-latest-node,22330,0,0.000000000000000000000000,797.5000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,is-arrow-function,3482,0,0.00000000000000000000,3482.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,chart.piecelabel.js,2742,1215,0.44310722100656455142,2742.0000000000000000,1215.0000000000000000,0.44310722100656455142
NPM,express-partial-response,4035,2608,0.64634448574969021066,4035.0000000000000000,2608.0000000000000000,0.64634448574969021066
NPM,browserstack,3030,2116,0.69834983498349834983,3030.0000000000000000,2116.0000000000000000,0.69834983498349834983
NPM,coffee-loader,3689,105,0.02846299810246679317,1229.6666666666666667,35.0000000000000000,0.02846299810246679317
NPM,@tanem/react-nprogress,5817,72,0.01237751418256833419,1454.2500000000000000,18.0000000000000000,0.01237751418256833419
NPM,@jupyterlab/server-proxy,3935,1017,0.25844980940279542567,1311.6666666666666667,339.0000000000000000,0.25844980940279542566
NPM,jsreport-sample-template,3813,703,0.18436926304746918437,953.2500000000000000,175.7500000000000000,0.18436926304746918437
NPM,ignite-boilerplate-andross-typescript,2089,2089,1.00000000000000000000,2089.0000000000000000,2089.0000000000000000,1.00000000000000000000
NPM,clipper-js,3094,27,0.00872656755009696186,3094.0000000000000000,27.0000000000000000,0.00872656755009696186
NPM,gulp-decomment,9440,2753,0.29163135593220338983,2360.0000000000000000,688.2500000000000000,0.29163135593220338983
NPM,github-slugger,1931,1539,0.79699637493526670119,1931.0000000000000000,1539.0000000000000000,0.79699637493526670119
NPM,get-graphql-schema,13765,7274,0.52844169996367598983,1529.4444444444444444,808.2222222222222222,0.52844169996367598983
NPM,component-docs,120536,38905,0.32276664233092188226,1674.1111111111111111,540.3472222222222222,0.32276664233092188225
NPM,hapi-webpack-plugin,9610,4901,0.50998959417273673257,3203.3333333333333333,1633.6666666666666667,0.50998959417273673259
NPM,fastboot-app-server,20462,2786,0.13615482357540807350,2046.2000000000000000,278.6000000000000000,0.13615482357540807350
NPM,bunyan-sentry-stream,3092,495,0.16009055627425614489,1546.0000000000000000,247.5000000000000000,0.16009055627425614489
NPM,angularfire,3938,2574,0.65363128491620111732,1969.0000000000000000,1287.0000000000000000,0.65363128491620111732
NPM,doubt,17233,2609,0.15139557825103000058,1566.6363636363636364,237.1818181818181818,0.15139557825103000057
NPM,@oclif/plugin-update,30741,9180,0.29862398750853908461,1182.3461538461538462,353.0769230769230769,0.29862398750853908458
NPM,gulp-prompt,10211,7638,0.74801684457937518363,2042.2000000000000000,1527.6000000000000000,0.74801684457937518363
NPM,elements-zone-strategy,2088,0,0.00000000000000000000,2088.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,authzy,6403,1040,0.16242386381383726378,3201.5000000000000000,520.0000000000000000,0.16242386381383726378
NPM,@paypal/sdk-constants,4298,0,0.00000000000000000000,1432.6666666666666667,0.00000000000000000000,0.00000000000000000000
NPM,@ngxs-labs/select-snapshot,1541,0,0.00000000000000000000,1541.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,hash-stream-validation,2106,658,0.31244064577397910731,702.0000000000000000,219.3333333333333333,0.31244064577397910726
NPM,egg-jsonp,5522,387,0.07008330315103223470,2761.0000000000000000,193.5000000000000000,0.07008330315103223470
NPM,dogui,7618,2466,0.32370700971383565240,2539.3333333333333333,822.0000000000000000,0.32370700971383565241
NPM,gulp-remember,9985,7277,0.72879318978467701552,2496.2500000000000000,1819.2500000000000000,0.72879318978467701552
NPM,keyed-array,4,0,0.00000000000000000000,4.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,edx-bootstrap,2596,2391,0.92103235747303543914,2596.0000000000000000,2391.0000000000000000,0.92103235747303543914
NPM,fergies-inverted-index,8871,771,0.08691241122759553602,466.8947368421052632,40.5789473684210526,0.08691241122759553594
NPM,codeceptjs-shared,18910,9625,0.50898995240613432047,1575.8333333333333333,802.0833333333333333,0.50898995240613432045
NPM,@zeus-ci/cli,21469,14866,0.69244026270436443244,1951.7272727272727273,1351.4545454545454545,0.69244026270436443240
NPM,gatsby-plugin-preconnect,1851,0,0.00000000000000000000,1851.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,elasticsearch,14459,6322,0.43723632339719206031,963.9333333333333333,421.4666666666666667,0.43723632339719206036
NPM,hot-formula-parser,5336,84,0.01574212893553223388,1778.6666666666666667,28.0000000000000000,0.01574212893553223388
NPM,file-selector,2126,117,0.05503292568203198495,2126.0000000000000000,117.0000000000000000,0.05503292568203198495
NPM,hubot-test-helper,3686,333,0.09034183396635919696,3686.0000000000000000,333.0000000000000000,0.09034183396635919696
NPM,angular2-qrcode,2942,683,0.23215499660095173351,1471.0000000000000000,341.5000000000000000,0.23215499660095173351
NPM,diff-arrays-of-objects,4548,0,0.00000000000000000000,2274.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,acorn-globals,5712,2424,0.42436974789915966387,2856.0000000000000000,1212.0000000000000000,0.42436974789915966387
NPM,apollo-link-persisted-queries,4885,0,0.00000000000000000000,2442.5000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,eslint-config-airbnb-typescript,3596,419,0.11651835372636262514,1198.6666666666666667,139.6666666666666667,0.11651835372636262516
NPM,@ui5/logger,3370,824,0.24451038575667655786,842.5000000000000000,206.0000000000000000,0.24451038575667655786
NPM,d3-bboxCollide,2882,2822,0.97918112421929215822,2882.0000000000000000,2822.0000000000000000,0.97918112421929215822
NPM,gulp-wp-pot,10860,2752,0.25340699815837937385,1551.4285714285714286,393.1428571428571429,0.25340699815837937387
NPM,gulp-documentation,7864,4042,0.51398779247202441506,1966.0000000000000000,1010.5000000000000000,0.51398779247202441506
NPM,feathers-socketio,15223,7984,0.52446955265059449517,2537.1666666666666667,1330.6666666666666667,0.52446955265059449518
NPM,facebook-nodejs-business-sdk,12294,4277,0.34789328127541890353,819.6000000000000000,285.1333333333333333,0.34789328127541890349
NPM,already,1353,190,0.14042867701404286770,1353.0000000000000000,190.0000000000000000,0.14042867701404286770
NPM,accessible-autocomplete,2471,1617,0.65439093484419263456,2471.0000000000000000,1617.0000000000000000,0.65439093484419263456
NPM,is-index-x,10802,264,0.02443991853360488798,1800.3333333333333333,44.0000000000000000,0.02443991853360488798
NPM,auchand-check,18879,10176,0.53901160019068806611,1573.2500000000000000,848.0000000000000000,0.53901160019068806611
NPM,@nestjs-modules/mailer,11811,2775,0.23495046990093980188,694.7647058823529412,163.2352941176470588,0.23495046990093980184
NPM,element-react,20448,5640,0.27582159624413145540,1858.9090909090909091,512.7272727272727273,0.27582159624413145541
NPM,babel-plugin-import-glob,10367,3013,0.29063374168033182213,1727.8333333333333333,502.1666666666666667,0.29063374168033182215
NPM,fixturify,13015,7211,0.55405301575105647330,2169.1666666666666667,1201.8333333333333333,0.55405301575105647328
NPM,keyv,2720,431,0.15845588235294117647,1360.0000000000000000,215.5000000000000000,0.15845588235294117647
NPM,html-reporter,61422,20409,0.33227508059001660643,1116.7636363636363636,371.0727272727272727,0.33227508059001660641
NPM,@percy/agent,45591,18809,0.41255949639183172117,1519.7000000000000000,626.9666666666666667,0.41255949639183172119
NPM,@codemod/parser,1763,0,0.00000000000000000000,1763.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,html-webpack-inline-svg-plugin,14737,5762,0.39098866797855737260,2456.1666666666666667,960.3333333333333333,0.39098866797855737258
NPM,immutable-core-controller,31301,8025,0.25638158525286732053,2407.7692307692307692,617.3076923076923077,0.25638158525286732054
NPM,chromium-prebuilt,2525,493,0.19524752475247524752,2525.0000000000000000,493.0000000000000000,0.19524752475247524752
NPM,await-the,11683,8184,0.70050500727552854575,973.5833333333333333,682.0000000000000000,0.70050500727552854577
NPM,cidr-regex,2424,1025,0.42285478547854785479,2424.0000000000000000,1025.0000000000000000,0.42285478547854785479
NPM,express-oas-generator,18559,7446,0.40120696158198178781,1687.1818181818181818,676.9090909090909091,0.40120696158198178782
NPM,gulp-nunjucks,13692,4281,0.31266432953549517967,1244.7272727272727273,389.1818181818181818,0.31266432953549517965
NPM,en-route,7940,1835,0.23110831234256926952,567.1428571428571429,131.0714285714285714,0.23110831234256926945
NPM,can-simple-dom,11055,2760,0.24966078697421981004,2763.7500000000000000,690.0000000000000000,0.24966078697421981004
NPM,cross-fetch,3475,1416,0.40748201438848920863,1158.3333333333333333,472.0000000000000000,0.40748201438848920864
NPM,auth0-deploy-cli,41994,15810,0.37648235462208886984,1105.1052631578947368,416.0526315789473684,0.37648235462208886983
NPM,asn1js,2504,0,0.00000000000000000000,834.6666666666666667,0.00000000000000000000,0.00000000000000000000
NPM,argx,3244,72,0.02219482120838471023,3244.0000000000000000,72.0000000000000000,0.02219482120838471023
NPM,datatables.net-bs4,5561,0,0.00000000000000000000,2780.5000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,fastify-cookie,4874,1202,0.24661469019286007386,1218.5000000000000000,300.5000000000000000,0.24661469019286007386
NPM,json-server,73431,11273,0.15351826885103021884,2039.7500000000000000,313.1388888888888889,0.15351826885103021885
NPM,escomplex-plugin-syntax-babylon,5967,0,0.00000000000000000000,2983.5000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,grunt-vulcanize,7221,3339,0.46240132945575405069,3610.5000000000000000,1669.5000000000000000,0.46240132945575405069
NPM,dbf,3974,563,0.14167086059386009059,3974.0000000000000000,563.0000000000000000,0.14167086059386009059
NPM,devextreme-cli,18208,7613,0.41811291739894551845,1300.5714285714285714,543.7857142857142857,0.41811291739894551845
NPM,@trufflesuite/chromafi,20374,12686,0.62265632669088053401,1273.3750000000000000,792.8750000000000000,0.62265632669088053401
NPM,@zeit/node-file-trace,28676,12029,0.41947970428232668434,1433.8000000000000000,601.4500000000000000,0.41947970428232668434
NPM,broccoli-debug,17231,8774,0.50919853751958679125,1914.5555555555555556,974.8888888888888889,0.50919853751958679124
NPM,jest-plugin-filename,13633,12390,0.90882417663023545808,2272.1666666666666667,2065.0000000000000000,0.90882417663023545807
NPM,@sinonjs/commons,2194,26,0.01185050136736554239,2194.0000000000000000,26.0000000000000000,0.01185050136736554239
NPM,angular-feather,2401,550,0.22907122032486463973,1200.5000000000000000,275.0000000000000000,0.22907122032486463973
NPM,@zoomus/websdk,10537,8280,0.78580241055328841226,1505.2857142857142857,1182.8571428571428571,0.78580241055328841224
NPM,@nuxt/devalue,917,0,0.00000000000000000000,917.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,babel-plugin-dynamic-import-node,3661,0,0.00000000000000000000,732.2000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,ember-one-way-select,5951,3293,0.55335237775163838010,1983.6666666666666667,1097.6666666666666667,0.55335237775163838011
NPM,format-num,3272,0,0.00000000000000000000,1636.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,concent,2465,182,0.07383367139959432049,189.6153846153846154,14.0000000000000000,0.07383367139959432048
NPM,clone-deep,12475,2983,0.23911823647294589178,2079.1666666666666667,497.1666666666666667,0.23911823647294589180
NPM,@editorjs/table,623,614,0.98555377207062600321,623.0000000000000000,614.0000000000000000,0.98555377207062600321
NPM,archiver-zip-encryptable,7948,4176,0.52541519879214896829,1987.0000000000000000,1044.0000000000000000,0.52541519879214896829
NPM,grunt-version,7200,2733,0.37958333333333333333,3600.0000000000000000,1366.5000000000000000,0.37958333333333333333
NPM,ax5ui-menu,2615,0,0.00000000000000000000,2615.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,babel-plugin-inline-dotenv,2890,954,0.33010380622837370242,2890.0000000000000000,954.0000000000000000,0.33010380622837370242
NPM,jest-sinon,2789,247,0.08856220867694514163,1394.5000000000000000,123.5000000000000000,0.08856220867694514163
NPM,gulp.spritesmith,29402,15995,0.54401061152302564451,2940.2000000000000000,1599.5000000000000000,0.54401061152302564451
NPM,check-links,9376,5974,0.63715870307167235495,1172.0000000000000000,746.7500000000000000,0.63715870307167235495
NPM,ember-legacy-controllers,4773,2986,0.62560234653257909072,2386.5000000000000000,1493.0000000000000000,0.62560234653257909072
NPM,clearbit,11792,6099,0.51721506105834464043,2948.0000000000000000,1524.7500000000000000,0.51721506105834464043
NPM,json-api-serializer,8050,1603,0.19913043478260869565,894.4444444444444444,178.1111111111111111,0.19913043478260869565
NPM,java,14842,13568,0.91416251179086376499,2968.4000000000000000,2713.6000000000000000,0.91416251179086376499
NPM,font-ligatures,7012,3979,0.56745579007415858528,1402.4000000000000000,795.8000000000000000,0.56745579007415858528
NPM,d3-delaunay,2267,356,0.15703573003970004411,2267.0000000000000000,356.0000000000000000,0.15703573003970004411
NPM,atom-utils,10204,3149,0.30860446883575068601,3401.3333333333333333,1049.6666666666666667,0.30860446883575068602
NPM,jscs,93480,47260,0.50556268720581942662,2596.6666666666666667,1312.7777777777777778,0.50556268720581942662
NPM,gulp-style-aliases,5654,2112,0.37354085603112840467,2827.0000000000000000,1056.0000000000000000,0.37354085603112840467
NPM,cost-of-modules,16892,10619,0.62864077669902912621,2815.3333333333333333,1769.8333333333333333,0.62864077669902912621
NPM,datatables.net-rowreorder-dt,9685,1884,0.19452762003097573567,2421.2500000000000000,471.0000000000000000,0.19452762003097573567
NPM,docker-modem,16029,6812,0.42497972424979724250,2003.6250000000000000,851.5000000000000000,0.42497972424979724250
NPM,eth-tx-summary,31122,15454,0.49656191761454919350,2223.0000000000000000,1103.8571428571428571,0.49656191761454919348
NPM,d3-flextree,2977,2071,0.69566677863621095062,1488.5000000000000000,1035.5000000000000000,0.69566677863621095062
NPM,callbag-flatten,2016,0,0.00000000000000000000,2016.0000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,babel-loader,11360,3870,0.34066901408450704225,1262.2222222222222222,430.0000000000000000,0.34066901408450704226
NPM,@polymer/paper-tabs,25034,0,0.000000000000000000000000,2503.4000000000000000,0.00000000000000000000,0.00000000000000000000
NPM,babel-preset-shopify,47531,3171,0.06671435484210304854,970.0204081632653061,64.7142857142857143,0.06671435484210304855
NPM,es,6194,1118,0.18049725540845979981,1238.8000000000000000,223.6000000000000000,0.18049725540845979981
NPM,@ng-apimock/core,18529,4955,0.26741864104916617195,2058.7777777777777778,550.5555555555555556,0.26741864104916617197
