system_name,from_package_name,total_duration,total_post_fix_exposure_time,ratio,avg_total_duration,avg_post_fix_exposure_time,avg_ratio
NPM,pino-debug,650,79,0.12153846153846153846,650.0000000000000000,79.0000000000000000,0.12153846153846153846
NPM,cozy-ical,7098,2945,0.41490560721329952099,3549.0000000000000000,1472.5000000000000000,0.41490560721329952099
NPM,gekko,1063,128,0.12041392285983066792,1063.0000000000000000,128.0000000000000000,0.12041392285983066792
NPM,npm-audit-html,2193,1280,0.58367533059735522116,2193.0000000000000000,1280.0000000000000000,0.58367533059735522116
NPM,react-rater,2338,109,0.04662104362703165098,2338.0000000000000000,109.0000000000000000,0.04662104362703165098
NPM,mdcss,6279,3052,0.48606465997770345596,3139.5000000000000000,1526.0000000000000000,0.48606465997770345596
NPM,youtube-search,6059,690,0.11388017824723551741,3029.5000000000000000,345.0000000000000000,0.11388017824723551741
NPM,url-local,3124,232,0.07426376440460947503,3124.0000000000000000,232.0000000000000000,0.07426376440460947503
NPM,slackbots,3311,9,0.00271821202053760193,3311.0000000000000000,9.0000000000000000,0.00271821202053760193
NPM,simple-ssh,4004,141,0.03521478521478521479,4004.0000000000000000,141.0000000000000000,0.03521478521478521479
NPM,pg-range,1353,361,0.26681448632668144863,1353.0000000000000000,361.0000000000000000,0.26681448632668144863
NPM,cornerstone-tools,153,153,1.00000000000000000000,153.0000000000000000,153.0000000000000000,1.00000000000000000000
NPM,@didomi/react,835,275,0.32934131736526946108,835.0000000000000000,275.0000000000000000,0.32934131736526946108
NPM,cloudflare4,2758,302,0.10949963741841914431,2758.0000000000000000,302.0000000000000000,0.10949963741841914431
NPM,strong-control-channel,3314,147,0.04435727217863608932,3314.0000000000000000,147.0000000000000000,0.04435727217863608932
NPM,ember-cli-blanket,3377,2385,0.70624814924489191590,3377.0000000000000000,2385.0000000000000000,0.70624814924489191590
NPM,bisheng,10792,2650,0.24555226093402520385,2698.0000000000000000,662.5000000000000000,0.24555226093402520385
NPM,sinek,2524,1367,0.54160063391442155309,2524.0000000000000000,1367.0000000000000000,0.54160063391442155309
NPM,@lhncbc/ucum-lhc,1955,12,0.00613810741687979540,1955.0000000000000000,12.0000000000000000,0.00613810741687979540
NPM,postcss-responsive-type,3224,1145,0.35514888337468982630,3224.0000000000000000,1145.0000000000000000,0.35514888337468982630
NPM,yield-siftscience,7406,1763,0.23805022954361328652,3703.0000000000000000,881.5000000000000000,0.23805022954361328652
NPM,keystone,23895,8558,0.35815024063611634233,2389.5000000000000000,855.8000000000000000,0.35815024063611634233
NPM,adhara,2362,1194,0.50550381033022861981,2362.0000000000000000,1194.0000000000000000,0.50550381033022861981
NPM,google-auth-library,1033,262,0.25363020329138431752,1033.0000000000000000,262.0000000000000000,0.25363020329138431752
NPM,@vtex/react-csv-parse,2258,1599,0.70814880425155004429,2258.0000000000000000,1599.0000000000000000,0.70814880425155004429
NPM,sofa-api,1623,1086,0.66913123844731977819,1623.0000000000000000,1086.0000000000000000,0.66913123844731977819
NPM,postcss-overflow-ellipsis,2714,1145,0.42188651436993367723,2714.0000000000000000,1145.0000000000000000,0.42188651436993367723
NPM,@azure/ms-rest-js,3751,32,0.00853105838443081845,1875.5000000000000000,16.0000000000000000,0.00853105838443081845
NPM,pdfvuer,2222,111,0.04995499549954995500,2222.0000000000000000,111.0000000000000000,0.04995499549954995500
NPM,git-guppy,3651,956,0.26184606956998082717,3651.0000000000000000,956.0000000000000000,0.26184606956998082717
NPM,fh-wfm-user,14426,7390,0.51226951337862193262,2885.2000000000000000,1478.0000000000000000,0.51226951337862193262
NPM,slack-client,9942,4777,0.48048682357674512171,3314.0000000000000000,1592.3333333333333333,0.48048682357674512170
NPM,prestakit,1305,1190,0.91187739463601532567,1305.0000000000000000,1190.0000000000000000,0.91187739463601532567
NPM,@open-wa/wa-automate,2393,749,0.31299623903050564145,1196.5000000000000000,374.5000000000000000,0.31299623903050564145
NPM,better-ajv-errors,2453,6,0.00244598450876477782,2453.0000000000000000,6.0000000000000000,0.00244598450876477782
NPM,edit-google-spreadsheet,3203,497,0.15516703090852325944,3203.0000000000000000,497.0000000000000000,0.15516703090852325944
NPM,node-hue-api,4417,337,0.07629612859406837220,2208.5000000000000000,168.5000000000000000,0.07629612859406837220
NPM,kraken-devtools,3715,2967,0.79865410497981157470,3715.0000000000000000,2967.0000000000000000,0.79865410497981157470
NPM,soajs.composer,2763,804,0.29098805646036916395,2763.0000000000000000,804.0000000000000000,0.29098805646036916395
NPM,@sap-cloud-sdk/core,3179,762,0.23969801824473104750,1589.5000000000000000,381.0000000000000000,0.23969801824473104750
NPM,grunt-webfont,7688,2351,0.30580124869927159209,3844.0000000000000000,1175.5000000000000000,0.30580124869927159209
NPM,zeebe-node,3878,219,0.05647240845796802476,1292.6666666666666667,73.0000000000000000,0.05647240845796802475
NPM,extra-marked,2020,2,0.00099009900990099010,2020.0000000000000000,2.0000000000000000,0.00099009900990099010
NPM,@kirbydesign/designsystem,1068,725,0.67883895131086142322,1068.0000000000000000,725.0000000000000000,0.67883895131086142322
NPM,elm-test,3324,2123,0.63868832731648616125,3324.0000000000000000,2123.0000000000000000,0.63868832731648616125
NPM,@swimlane/ngx-charts,2440,252,0.10327868852459016393,2440.0000000000000000,252.0000000000000000,0.10327868852459016393
NPM,vueify,5931,1743,0.29387961557916034396,2965.5000000000000000,871.5000000000000000,0.29387961557916034396
NPM,@ionic/pwa-elements,213,16,0.07511737089201877934,213.0000000000000000,16.0000000000000000,0.07511737089201877934
