system_name,from_package_name,total_duration,total_post_fix_exposure_time,ratio,avg_total_duration,avg_post_fix_exposure_time,avg_ratio
CARGO,mdbook_rash,1413,335,0.23708421797593772116,1413.0000000000000000,335.0000000000000000,0.23708421797593772116
CARGO,meansd-cli,1337,233,0.17427075542258788332,1337.0000000000000000,233.0000000000000000,0.17427075542258788332
CARGO,mediasoup,1245,19,0.01526104417670682731,1245.0000000000000000,19.0000000000000000,0.01526104417670682731
CARGO,mime_multipart,2745,1128,0.41092896174863387978,2745.0000000000000000,1128.0000000000000000,0.41092896174863387978
CARGO,miniserve,530,20,0.03773584905660377358,530.0000000000000000,20.0000000000000000,0.03773584905660377358
CARGO,mongodb-gridfs,636,14,0.02201257861635220126,636.0000000000000000,14.0000000000000000,0.02201257861635220126
CARGO,mongodm,1313,92,0.07006854531607006855,1313.0000000000000000,92.0000000000000000,0.07006854531607006855
CARGO,mpu6050,1879,512,0.27248536455561468866,1879.0000000000000000,512.0000000000000000,0.27248536455561468866
CARGO,ockam_vault,717,26,0.03626220362622036262,717.0000000000000000,26.0000000000000000,0.03626220362622036262
CARGO,onefetch,1905,44,0.02309711286089238845,1905.0000000000000000,44.0000000000000000,0.02309711286089238845
CARGO,pact_mock_server,1108,24,0.02166064981949458484,1108.0000000000000000,24.0000000000000000,0.02166064981949458484
CARGO,pact_mock_server_cli,1521,18,0.01183431952662721893,1521.0000000000000000,18.0000000000000000,0.01183431952662721893
CARGO,pargit,152,152,1.00000000000000000000,152.0000000000000000,152.0000000000000000,1.00000000000000000000
CARGO,pretty-git-prompt,2368,425,0.17947635135135135135,2368.0000000000000000,425.0000000000000000,0.17947635135135135135
CARGO,printpdf,468,14,0.02991452991452991453,468.0000000000000000,14.0000000000000000,0.02991452991452991453
CARGO,prometheus_exporter,1365,79,0.05787545787545787546,1365.0000000000000000,79.0000000000000000,0.05787545787545787546
CARGO,redox_pkgutils,1901,1129,0.59389794844818516570,1901.0000000000000000,1129.0000000000000000,0.59389794844818516570
CARGO,remotemob,1047,103,0.09837631327602674308,1047.0000000000000000,103.0000000000000000,0.09837631327602674308
CARGO,repofetch,1404,584,0.41595441595441595442,1404.0000000000000000,584.0000000000000000,0.41595441595441595442
CARGO,restson,105,105,1.00000000000000000000,105.0000000000000000,105.0000000000000000,1.00000000000000000000
CARGO,retry-after,109,70,0.64220183486238532110,109.0000000000000000,70.0000000000000000,0.64220183486238532110
CARGO,rocket,673,6,0.00891530460624071322,673.0000000000000000,6.0000000000000000,0.00891530460624071322
CARGO,rocket_http,1776,855,0.48141891891891891892,1776.0000000000000000,855.0000000000000000,0.48141891891891891892
CARGO,rustsec-admin,648,102,0.15740740740740740741,648.0000000000000000,102.0000000000000000,0.15740740740740740741
CARGO,sc-network-gossip,819,185,0.22588522588522588523,819.0000000000000000,185.0000000000000000,0.22588522588522588523
CARGO,sc-peerset,820,185,0.22560975609756097561,820.0000000000000000,185.0000000000000000,0.22560975609756097561
CARGO,sea-orm,550,40,0.07272727272727272727,550.0000000000000000,40.0000000000000000,0.07272727272727272727
CARGO,serenity,195,44,0.22564102564102564103,195.0000000000000000,44.0000000000000000,0.22564102564102564103
CARGO,sfz,886,354,0.39954853273137697517,886.0000000000000000,354.0000000000000000,0.39954853273137697517
CARGO,shadowsocks-rust,309,121,0.39158576051779935275,309.0000000000000000,121.0000000000000000,0.39158576051779935275
CARGO,slabmalloc,70,19,0.27142857142857142857,70.0000000000000000,19.0000000000000000,0.27142857142857142857
CARGO,smeagol-wiki,908,86,0.09471365638766519824,908.0000000000000000,86.0000000000000000,0.09471365638766519824
CARGO,sn0int-std,1625,331,0.20369230769230769231,1625.0000000000000000,331.0000000000000000,0.20369230769230769231
CARGO,sozu,418,141,0.33732057416267942584,418.0000000000000000,141.0000000000000000,0.33732057416267942584
CARGO,sp-consensus,795,185,0.23270440251572327044,795.0000000000000000,185.0000000000000000,0.23270440251572327044
CARGO,streamdeck-rs,2028,331,0.16321499013806706114,2028.0000000000000000,331.0000000000000000,0.16321499013806706114
CARGO,surf_n_term,1152,3,0.00260416666666666667,1152.0000000000000000,3.0000000000000000,0.00260416666666666667
CARGO,tlrepo,1438,64,0.04450625869262865090,1438.0000000000000000,64.0000000000000000,0.04450625869262865090
CARGO,tls-client_hello-parser,1490,94,0.06308724832214765101,1490.0000000000000000,94.0000000000000000,0.06308724832214765101
CARGO,vga,1612,148,0.09181141439205955335,1612.0000000000000000,148.0000000000000000,0.09181141439205955335
CARGO,webdriver,2953,39,0.01320690822891974263,2953.0000000000000000,39.0000000000000000,0.01320690822891974263
CARGO,windows-management,217,108,0.49769585253456221198,217.0000000000000000,108.0000000000000000,0.49769585253456221198
CARGO,ws_stream_tungstenite,1316,14,0.01063829787234042553,1316.0000000000000000,14.0000000000000000,0.01063829787234042553
NPM,1k-tasks,1063,297,0.27939793038570084666,1063.0000000000000000,297.0000000000000000,0.27939793038570084666
NPM,2read-ckeditor5-custom-build,3146,2790,0.88684043229497774952,1048.6666666666666667,930.0000000000000000,0.88684043229497774950
NPM,3d-core-raub,1099,401,0.36487716105550500455,1099.0000000000000000,401.0000000000000000,0.36487716105550500455
NPM,3h1-cli,830,155,0.18674698795180722892,830.0000000000000000,155.0000000000000000,0.18674698795180722892
NPM,3nit-utils,4681,3599,0.76885280922879726554,2340.5000000000000000,1799.5000000000000000,0.76885280922879726554
NPM,4crud,670,670,1.00000000000000000000,335.0000000000000000,335.0000000000000000,1.00000000000000000000
NPM,500wallpaper,1812,155,0.08554083885209713024,1812.0000000000000000,155.0000000000000000,0.08554083885209713024
NPM,5paisajs,1451,1306,0.90006891798759476223,1451.0000000000000000,1306.0000000000000000,0.90006891798759476223
NPM,8base-cli,3563,1319,0.37019365703059219759,1781.5000000000000000,659.5000000000000000,0.37019365703059219759
NPM,@01/launcher,1842,565,0.30673181324647122693,1842.0000000000000000,565.0000000000000000,0.30673181324647122693
NPM,@0x/asset-swapper,1433,234,0.16329378925331472435,1433.0000000000000000,234.0000000000000000,0.16329378925331472435
NPM,@0x/monorepo-scripts,2771,330,0.11909058101768314688,1385.5000000000000000,165.0000000000000000,0.11909058101768314688
NPM,@0x/sol-compiler,2085,195,0.09352517985611510791,2085.0000000000000000,195.0000000000000000,0.09352517985611510791
NPM,@0y0/cucumber-kits,1175,913,0.77702127659574468085,1175.0000000000000000,913.0000000000000000,0.77702127659574468085
NPM,@0y0/reaxios,1422,15,0.01054852320675105485,1422.0000000000000000,15.0000000000000000,0.01054852320675105485
NPM,@11ty/eleventy,4705,88,0.01870350690754516472,2352.5000000000000000,44.0000000000000000,0.01870350690754516472
NPM,@142vip/egg-sequelize,1488,144,0.09677419354838709677,744.0000000000000000,72.0000000000000000,0.09677419354838709677
NPM,@1doc3/synapse-viewer,1043,1043,1.00000000000000000000,1043.0000000000000000,1043.0000000000000000,1.00000000000000000000
NPM,@1eg/theme-editor-cli,934,154,0.16488222698072805139,934.0000000000000000,154.0000000000000000,0.16488222698072805139
NPM,@1hive/wrapper,2401,1357,0.56518117451062057476,1200.5000000000000000,678.5000000000000000,0.56518117451062057476
NPM,@1inch/permit-signed-approvals-utils,1055,122,0.11563981042654028436,1055.0000000000000000,122.0000000000000000,0.11563981042654028436
NPM,@1inch/solidity-utils,980,282,0.28775510204081632653,980.0000000000000000,282.0000000000000000,0.28775510204081632653
NPM,@1password/connect,1198,16,0.01335559265442404007,1198.0000000000000000,16.0000000000000000,0.01335559265442404007
NPM,@1password/front-end-style,1686,403,0.23902728351126927639,1686.0000000000000000,403.0000000000000000,0.23902728351126927639
NPM,@1studio/ui,3552,1257,0.35388513513513513514,1776.0000000000000000,628.5000000000000000,0.35388513513513513514
NPM,@1studio/utils,1886,1376,0.72958642629904559915,1886.0000000000000000,1376.0000000000000000,0.72958642629904559915
NPM,@211la/cs-sso-client,2415,761,0.31511387163561076605,1207.5000000000000000,380.5000000000000000,0.31511387163561076605
NPM,@211la/search-client,1219,489,0.40114848236259228876,1219.0000000000000000,489.0000000000000000,0.40114848236259228876
NPM,@21cnfe/onekit-mp-cli,2223,1296,0.58299595141700404858,1111.5000000000000000,648.0000000000000000,0.58299595141700404858
NPM,@21epub/matomo-echarts-components,1397,1310,0.93772369362920544023,1397.0000000000000000,1310.0000000000000000,0.93772369362920544023
NPM,@24hr/content-next,2094,1335,0.63753581661891117479,1047.0000000000000000,667.5000000000000000,0.63753581661891117479
NPM,@24hr/rawb-search,1598,1505,0.94180225281602002503,1598.0000000000000000,1505.0000000000000000,0.94180225281602002503
NPM,@24hr/rawb-winston-logger,1659,1290,0.77757685352622061483,1659.0000000000000000,1290.0000000000000000,0.77757685352622061483
NPM,@29cm/ruler,4347,3410,0.78444904531861053600,1449.0000000000000000,1136.6666666666666667,0.78444904531861053602
NPM,@2bad/bitrix,3583,1090,0.30421434552051353614,1791.5000000000000000,545.0000000000000000,0.30421434552051353614
NPM,@2create/drone,4582,2310,0.50414666084679179398,2291.0000000000000000,1155.0000000000000000,0.50414666084679179398
NPM,@3846masa/axios-cookiejar-support,1149,38,0.03307223672758920801,1149.0000000000000000,38.0000000000000000,0.03307223672758920801
NPM,@3kles/3kles-corebe,3757,1345,0.35799840298110194304,1252.3333333333333333,448.3333333333333333,0.35799840298110194302
NPM,@3kles/3kles-coremongodb,966,187,0.19358178053830227743,966.0000000000000000,187.0000000000000000,0.19358178053830227743
NPM,@3yourmind/kotti-ui,436,32,0.07339449541284403670,436.0000000000000000,32.0000000000000000,0.07339449541284403670
NPM,@3yourmind/yoco,1020,218,0.21372549019607843137,1020.0000000000000000,218.0000000000000000,0.21372549019607843137
NPM,@42.nl/authentication,506,79,0.15612648221343873518,506.0000000000000000,79.0000000000000000,0.15612648221343873518
NPM,@42.nl/ui,2881,543,0.18847622353349531413,1440.5000000000000000,271.5000000000000000,0.18847622353349531413
NPM,@42mo/42mo-web-styles,1070,1070,1.00000000000000000000,267.5000000000000000,267.5000000000000000,1.00000000000000000000
NPM,@4a/http,1230,933,0.75853658536585365854,1230.0000000000000000,933.0000000000000000,0.75853658536585365854
NPM,@4dsas/doc_preprocessing,719,90,0.12517385257301808067,719.0000000000000000,90.0000000000000000,0.12517385257301808067
NPM,@4everland/hosting-cli,960,155,0.16145833333333333333,960.0000000000000000,155.0000000000000000,0.16145833333333333333
NPM,@4success/nfse-campinas,700,45,0.06428571428571428571,700.0000000000000000,45.0000000000000000,0.06428571428571428571
NPM,@51yzone/request-extend,1427,1308,0.91660826909600560617,1427.0000000000000000,1308.0000000000000000,0.91660826909600560617
NPM,@51yzone/tools,2908,898,0.30880330123796423659,1454.0000000000000000,449.0000000000000000,0.30880330123796423659
NPM,@555platform/author.js,2002,856,0.42757242757242757243,2002.0000000000000000,856.0000000000000000,0.42757242757242757243
NPM,@5stones/nest-oidc,1168,440,0.37671232876712328767,1168.0000000000000000,440.0000000000000000,0.37671232876712328767
NPM,@63pokupki/nodejs-common,4837,973,0.20115774240231548480,1612.3333333333333333,324.3333333333333333,0.20115774240231548479
NPM,@667/ngrok-dns,1332,155,0.11636636636636636637,1332.0000000000000000,155.0000000000000000,0.11636636636636636637
NPM,@667/restify,1459,821,0.56271418779986291981,1459.0000000000000000,821.0000000000000000,0.56271418779986291981
NPM,@7chairs/circles-shared,427,178,0.41686182669789227166,427.0000000000000000,178.0000000000000000,0.41686182669789227166
NPM,@8ms/helpers,2071,19,0.00917431192660550459,690.3333333333333333,6.3333333333333333,0.00917431192660550454
NPM,@_koi/sdk,1111,155,0.13951395139513951395,1111.0000000000000000,155.0000000000000000,0.13951395139513951395
NPM,@_mehrad/ckeditor5-build-mmr,1240,43,0.03467741935483870968,1240.0000000000000000,43.0000000000000000,0.03467741935483870968
NPM,@a-a-game-studio/aa-front,1746,228,0.13058419243986254296,1746.0000000000000000,228.0000000000000000,0.13058419243986254296
NPM,@a-i/agent,1339,155,0.11575802837938760269,1339.0000000000000000,155.0000000000000000,0.11575802837938760269
NPM,@aarhus-university/au-designsystem-delphinus,739,508,0.68741542625169147497,369.5000000000000000,254.0000000000000000,0.68741542625169147497
NPM,@aarhus-university/au-lib-react-components,1317,492,0.37357630979498861048,1317.0000000000000000,492.0000000000000000,0.37357630979498861048
NPM,@aarhus-university/au-lib-react-maps,2265,1311,0.57880794701986754967,2265.0000000000000000,1311.0000000000000000,0.57880794701986754967
NPM,@aaronhayes/hasura-cli,1443,338,0.23423423423423423423,1443.0000000000000000,338.0000000000000000,0.23423423423423423423
NPM,@abdt/ornament,1324,104,0.07854984894259818731,1324.0000000000000000,104.0000000000000000,0.07854984894259818731
NPM,@abeai/node-sdk,8071,2831,0.35076198736216082270,2017.7500000000000000,707.7500000000000000,0.35076198736216082270
NPM,@abetomo/google-drive-cleaner,2392,78,0.03260869565217391304,2392.0000000000000000,78.0000000000000000,0.03260869565217391304
NPM,@abi-software/gallery,796,37,0.04648241206030150754,796.0000000000000000,37.0000000000000000,0.04648241206030150754
NPM,@abi-software/plotvuer,1443,249,0.17255717255717255717,1443.0000000000000000,249.0000000000000000,0.17255717255717255717
NPM,@abi-software/scaffoldvuer,1439,76,0.05281445448227936067,1439.0000000000000000,76.0000000000000000,0.05281445448227936067
NPM,@abios/abios-redoc,1444,1237,0.85664819944598337950,1444.0000000000000000,1237.0000000000000000,0.85664819944598337950
NPM,@abler/ats-front-resources-api,2367,512,0.21630756231516687790,789.0000000000000000,170.6666666666666667,0.21630756231516687795
NPM,@ablula/default-blog-theme,1532,772,0.50391644908616187990,1532.0000000000000000,772.0000000000000000,0.50391644908616187990
NPM,@abp/bootstrap,2196,214,0.09744990892531876138,2196.0000000000000000,214.0000000000000000,0.09744990892531876138
NPM,@abp/markdown-it,2194,84,0.03828623518687329079,2194.0000000000000000,84.0000000000000000,0.03828623518687329079
NPM,@abp/ng.theme.shared,1781,214,0.12015721504772599663,1781.0000000000000000,214.0000000000000000,0.12015721504772599663
NPM,@abp/uppy,1421,772,0.54327938071780436312,1421.0000000000000000,772.0000000000000000,0.54327938071780436312
NPM,@absolunet/eslint-config-core,1579,4,0.00253324889170360988,1579.0000000000000000,4.0000000000000000,0.00253324889170360988
NPM,@abt-desk/apm,1263,259,0.20506730007917656374,1263.0000000000000000,259.0000000000000000,0.20506730007917656374
NPM,@abt-desk/rsc,1807,371,0.20531267293857221915,1807.0000000000000000,371.0000000000000000,0.20531267293857221915
NPM,@abtasty-innovation/module-cli,2181,1315,0.60293443374598807886,2181.0000000000000000,1315.0000000000000000,0.60293443374598807886
NPM,@abtasty-innovation/module-wrapper,6108,3491,0.57154551407989521938,2036.0000000000000000,1163.6666666666666667,0.57154551407989521940
NPM,@abtnode/auth,1955,201,0.10281329923273657289,977.5000000000000000,100.5000000000000000,0.10281329923273657289
NPM,@abtnode/blocklet-services,840,12,0.01428571428571428571,840.0000000000000000,12.0000000000000000,0.01428571428571428571
NPM,@abtnode/cli,1375,103,0.07490909090909090909,1375.0000000000000000,103.0000000000000000,0.07490909090909090909
NPM,@abtnode/client,1475,103,0.06983050847457627119,1475.0000000000000000,103.0000000000000000,0.06983050847457627119
NPM,@abtnode/core,1464,103,0.07035519125683060109,1464.0000000000000000,103.0000000000000000,0.07035519125683060109
NPM,@abtnode/router-provider,1270,103,0.08110236220472440945,1270.0000000000000000,103.0000000000000000,0.08110236220472440945
NPM,@abtnode/util,1348,103,0.07640949554896142433,1348.0000000000000000,103.0000000000000000,0.07640949554896142433
NPM,@abtnode/ux,484,103,0.21280991735537190083,484.0000000000000000,103.0000000000000000,0.21280991735537190083
NPM,@academysports/ui-component-library,2337,943,0.40350877192982456140,1168.5000000000000000,471.5000000000000000,0.40350877192982456140
NPM,@acala-network/eth-rpc-adapter,1622,68,0.04192355117139334155,811.0000000000000000,34.0000000000000000,0.04192355117139334155
NPM,@acala-network/sdk,934,155,0.16595289079229122056,934.0000000000000000,155.0000000000000000,0.16595289079229122056
NPM,@acanto/core-player,1376,1089,0.79142441860465116279,1376.0000000000000000,1089.0000000000000000,0.79142441860465116279
NPM,@acanto/core-swiper,1343,48,0.03574087862993298585,1343.0000000000000000,48.0000000000000000,0.03574087862993298585
NPM,@acanto/laravel-scripts,3981,1966,0.49384576739512685255,1327.0000000000000000,655.3333333333333333,0.49384576739512685252
NPM,@acastellon/auth,1765,12,0.00679886685552407932,1765.0000000000000000,12.0000000000000000,0.00679886685552407932
NPM,@acceleratxr/core_sdk,2669,1676,0.62795054327463469464,1334.5000000000000000,838.0000000000000000,0.62795054327463469464
NPM,@acceleratxr/service-core,3560,679,0.19073033707865168539,1186.6666666666666667,226.3333333333333333,0.19073033707865168536
NPM,@accodeing/gatsby-theme-heimr,1177,59,0.05012744265080713679,1177.0000000000000000,59.0000000000000000,0.05012744265080713679
NPM,@accordproject/cicero-core,6695,2204,0.32920089619118745332,2231.6666666666666667,734.6666666666666667,0.32920089619118745333
NPM,@accordproject/cicero-server,2277,148,0.06499780412823891085,2277.0000000000000000,148.0000000000000000,0.06499780412823891085
NPM,@accordproject/concerto-analysis,673,38,0.05646359583952451709,673.0000000000000000,38.0000000000000000,0.05646359583952451709
NPM,@accordproject/concerto-cli,1245,219,0.17590361445783132530,622.5000000000000000,109.5000000000000000,0.17590361445783132530
NPM,@accordproject/concerto-core,3751,546,0.14556118368435083978,1250.3333333333333333,182.0000000000000000,0.14556118368435083978
NPM,@accordproject/concerto-tools,1778,158,0.08886389201349831271,1778.0000000000000000,158.0000000000000000,0.08886389201349831271
NPM,@accordproject/concerto-util,825,155,0.18787878787878787879,825.0000000000000000,155.0000000000000000,0.18787878787878787879
NPM,@accordproject/concerto-vocabulary,828,27,0.03260869565217391304,828.0000000000000000,27.0000000000000000,0.03260869565217391304
NPM,@accordproject/ergo-compiler,3686,2936,0.79652740097666847531,1843.0000000000000000,1468.0000000000000000,0.79652740097666847531
NPM,@accordproject/ergo-engine,2266,1691,0.74624889673433362754,2266.0000000000000000,1691.0000000000000000,0.74624889673433362754
NPM,@accordproject/markdown-html,1671,208,0.12447636146020347098,1671.0000000000000000,208.0000000000000000,0.12447636146020347098
NPM,@accordproject/markdown-pdf,2562,263,0.10265417642466822795,1281.0000000000000000,131.5000000000000000,0.10265417642466822795
NPM,@accounts/server,2733,607,0.22210025612879619466,2733.0000000000000000,607.0000000000000000,0.22210025612879619466
NPM,@accounts/typeorm,1644,535,0.32542579075425790754,1644.0000000000000000,535.0000000000000000,0.32542579075425790754
NPM,@accredify/custom_ckeditor,218,71,0.32568807339449541284,218.0000000000000000,71.0000000000000000,0.32568807339449541284
NPM,@achingbrain/ssdp,3304,17,0.00514527845036319613,3304.0000000000000000,17.0000000000000000,0.00514527845036319613
NPM,@acho-inc/acho-js,754,148,0.19628647214854111406,754.0000000000000000,148.0000000000000000,0.19628647214854111406
NPM,@acies/core,3084,1300,0.42153047989623865110,1542.0000000000000000,650.0000000000000000,0.42153047989623865110
NPM,@ackee/react-scripts,4075,237,0.05815950920245398773,2037.5000000000000000,118.5000000000000000,0.05815950920245398773
NPM,@acmucsd/membership-portal,4248,2101,0.49458568738229755179,1416.0000000000000000,700.3333333333333333,0.49458568738229755177
NPM,@acpaas-ui/ngx-code-snippet,1535,912,0.59413680781758957655,1535.0000000000000000,912.0000000000000000,0.59413680781758957655
NPM,@across-protocol/contracts,969,893,0.92156862745098039216,969.0000000000000000,893.0000000000000000,0.92156862745098039216
NPM,@across-protocol/contracts-v2,1346,210,0.15601783060921248143,673.0000000000000000,105.0000000000000000,0.15601783060921248143
NPM,@across-protocol/sdk-v2,730,167,0.22876712328767123288,730.0000000000000000,167.0000000000000000,0.22876712328767123288
NPM,@activatortube/supernova-sdk,1561,1312,0.84048686739269698911,1561.0000000000000000,1312.0000000000000000,0.84048686739269698911
NPM,@activeledger/activeoptions,1810,130,0.07182320441988950276,1810.0000000000000000,130.0000000000000000,0.07182320441988950276
NPM,@activeledger/activeprotocol,1464,830,0.56693989071038251366,1464.0000000000000000,830.0000000000000000,0.56693989071038251366
NPM,@activeledger/sdk,2089,1070,0.51220679751077070369,2089.0000000000000000,1070.0000000000000000,0.51220679751077070369
NPM,@activix/bootstrap-daterangepicker,1679,1679,1.00000000000000000000,1679.0000000000000000,1679.0000000000000000,1.00000000000000000000
NPM,@actual-app/api,853,304,0.35638921453692848769,853.0000000000000000,304.0000000000000000,0.35638921453692848769
NPM,@actyx/pond,985,222,0.22538071065989847716,492.5000000000000000,111.0000000000000000,0.22538071065989847716
NPM,@actyx/sdk,2273,357,0.15706115266168059833,1136.5000000000000000,178.5000000000000000,0.15706115266168059833
NPM,@acumatica/jiraapi,1480,689,0.46554054054054054054,1480.0000000000000000,689.0000000000000000,0.46554054054054054054
NPM,@acyort/markdown,2103,1678,0.79790775083214455540,2103.0000000000000000,1678.0000000000000000,0.79790775083214455540
NPM,@acyort/pigeon,1880,1120,0.59574468085106382979,1880.0000000000000000,1120.0000000000000000,0.59574468085106382979
NPM,@adactiveasia/kiosk-react-scripts,3066,440,0.14350945857795172864,1533.0000000000000000,220.0000000000000000,0.14350945857795172864
NPM,@adadapted/js-sdk,976,593,0.60758196721311475410,976.0000000000000000,593.0000000000000000,0.60758196721311475410
NPM,@adadapted/react-native-sdk,3029,236,0.07791350280620666887,1009.6666666666666667,78.6666666666666667,0.07791350280620666890
NPM,@adalo/cli,1474,1235,0.83785617367706919946,1474.0000000000000000,1235.0000000000000000,0.83785617367706919946
NPM,@adalo/react-indiana-drag-scroll,1129,655,0.58015943312666076174,1129.0000000000000000,655.0000000000000000,0.58015943312666076174
NPM,@adamos/activecampaign-client,1421,408,0.28712174524982406756,1421.0000000000000000,408.0000000000000000,0.28712174524982406756
NPM,@adamos/pipedrive-client,1223,524,0.42845461978740801308,1223.0000000000000000,524.0000000000000000,0.42845461978740801308
NPM,@adaptivestone/framework,2111,52,0.02463287541449549976,1055.5000000000000000,26.0000000000000000,0.02463287541449549976
NPM,@adastradev/aws-api-gateway-client,1581,2,0.00126502213788741303,1581.0000000000000000,2.0000000000000000,0.00126502213788741303
NPM,@adastradev/tenant-sdk,2050,30,0.01463414634146341463,2050.0000000000000000,30.0000000000000000,0.01463414634146341463
NPM,@adastradev/user-management-sdk,2053,2,0.00097418412079883098,2053.0000000000000000,2.0000000000000000,0.00097418412079883098
